CID,CCS [A^2],Adduct,Additional_Info,Source,Reference,SMILES
154573120,292.9,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](CC=CCCCCCCCCCCCC)O
154573120,314.4,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](CC=CCCCCCCCCCCCC)O
154573081,298.7,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](CC=CCCCCCCCCCCCC)O
154573081,298.3,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](CC=CCCCCCCCCCCCC)O
154573081,319.9,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](CC=CCCCCCCCCCCCC)O
154573082,301.2,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](CC=CCCCCCCCCCCCC)O
154573082,301.5,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](CC=CCCCCCCCCCCCC)O
154573083,304.1,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](CC=CCCCCCCCCCCCC)O
154573083,304.2,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](CC=CCCCCCCCCCCCC)O
154573083,325.1,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](CC=CCCCCCCCCCCCC)O
154573084,302.8,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCC=CCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](CC=CCCCCCCCCCCCC)O
154573084,323.9,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCC=CCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](CC=CCCCCCCCCCCCC)O
154573081,298.1,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](CC=CCCCCCCCCCCCC)O
53478600,212.1,[M-H]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)O
5311263,208.6,[M-H]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)O
5311263,209.2,[M-H]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)O
52929753,211.6,[M-H]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COP(=O)(O)O)O
460604,222.8,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
460604,231.3,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
86554,218.7,[M-CH3]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O
86554,222.9,[M-CH3]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O
86554,229.9,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O
86554,237.6,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O
86554,244.8,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O
86554,242.4,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O
86554,248.9,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O
24779460,219.3,[M-CH3]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCC/C=C/CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
24779460,219.9,[M-CH3]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCC/C=C/CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
24779460,224.5,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCC/C=C/CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
24779460,226,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCC/C=C/CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
24779460,235.3,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCC/C=C/CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
24779460,234.7,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCC/C=C/CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
24779460,238.9,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCC/C=C/CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
24779491,237.1,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OCC[N+](C)(C)C
24779491,245.1,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OCC[N+](C)(C)C
24779491,244.5,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OCC[N+](C)(C)C
24779491,249.2,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OCC[N+](C)(C)C
16081932,227.3,[M-CH3]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
16081932,247,[M-CH3]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
16081932,242.4,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
16081932,242.1,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
16081932,245.1,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
16081932,246.9,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
11005824,228.2,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
11005824,246.6,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
11005824,239.2,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
11005824,243.3,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
11005824,243.9,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
11005824,245.1,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
24779473,257.7,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924051,248.3,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924053,246,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924053,245.4,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924053,250.1,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924055,236.2,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924055,232.3,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924055,230.8,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924055,236,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924055,232.1,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924055,248.4,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924055,249.6,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924055,250.7,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
53480469,230,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
53480469,247.8,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
11757087,241.9,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
11757087,245.5,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
24779479,258.6,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
24779479,263.3,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924057,246.1,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924057,247.3,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924039,248.7,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
52924039,253.4,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
53480475,232.9,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
10415542,234.5,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
10415542,232.4,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
10415542,247,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
10415542,251.1,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
10415542,251.7,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
24779481,258.9,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
24779481,258.5,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
53480477,254.2,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
53480477,253.5,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
162126,230.5,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
24779503,242.2,[M-CH3]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCC/C=C\CCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
24779503,225.4,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCC/C=C\CCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
2733532,238.2,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
2733532,238.4,[M+H]+,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
21672239,247,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCC/C=C\CCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
21672239,248.2,[M+HCOO]-,"CCS Type: TIMS, Method: calibrated with 4 ions from ESI LC/MS tuning mix (Agilent)",CCSbase,https://www.nature.com/articles/s41467-019-14044-x,CCCCCC/C=C\CCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
